timestamp,FN2O_C1_broadcast_middle_strip_by_gateway,FN2O_C3_broadcast_middle_with_inhibitor,FN2O_C4_broadcast_side_strip_with_inhibitor
2023-09-21 18:30:00,0.0998729,0.1089,0.124128
2023-09-21 19:00:00,0.0883537,0.113024,0.123917
2023-09-21 19:30:00,0.0850853,0.0990178,0.0960687
2023-09-21 20:00:00,0.0833927,0.115174,0.126023
2023-09-21 20:30:00,0.113153,0.0918424,0.126809
2023-09-21 21:00:00,0.0819802,0.105409,0.120721
2023-09-21 21:30:00,0.0728442,0.107288,0.0931207
2023-09-21 22:00:00,0.0789708,0.106623,0.142092
2023-09-21 22:30:00,0.0766787,0.0918893,0.110961
2023-09-21 23:00:00,0.0891937,0.124534,0.092306
2023-09-21 23:30:00,0.0825246,0.122344,0.0871229
2023-09-22 00:00:00,0.0837614,0.093597,0.144025
2023-09-22 00:30:00,0.0721139,0.0955001,0.10887
2023-09-22 01:00:00,0.0875965,0.0955353,0.0919544
2023-09-22 01:30:00,0.0783771,0.100967,0.110234
2023-09-22 02:00:00,0.0736277,0.114246,0.122188
2023-09-22 02:30:00,0.125991,0.0979005,0.105373
2023-09-22 03:00:00,0.0677809,0.112425,0.0998884
2023-09-22 03:30:00,0.0819212,0.107665,0.0900175
2023-09-22 04:00:00,0.0661473,0.111349,0.122488
2023-09-22 04:30:00,0.093061,0.10952,0.0993248
2023-09-22 05:00:00,0.0823612,0.082341,0.0992582
2023-09-22 05:30:00,0.0807581,0.07887,0.0847399
2023-09-22 06:00:00,0.0656622,0.0971506,0.0845426
2023-09-22 06:30:00,0.0737989,0.0983703,0.0987341
2023-09-22 07:00:00,0.0897798,0.0933504,0.0933199
2023-09-22 07:30:00,0.0505445,0.0973198,0.0925471
2023-09-22 08:00:00,0.0802135,0.116616,0.109002
2023-09-22 08:30:00,0.0676448,0.106244,0.0867273
2023-09-22 09:00:00,0.0610039,0.0907867,0.107778
2023-09-22 09:30:00,0.0650036,0.119065,0.105858
2023-09-22 10:00:00,0.0817081,0.130636,0.12552
2023-09-22 10:30:00,0.0845227,0.108283,0.0968692
2023-09-22 11:00:00,0.0917407,0.0861396,0.104734
2023-09-22 11:30:00,0.0601932,0.108869,0.0901635
2023-09-22 12:00:00,0.0809415,0.109881,0.121243
2023-09-22 12:30:00,0.0929999,0.102653,0.138211
2023-09-22 13:00:00,0.086818,0.0916571,0.147115
2023-09-22 13:30:00,0.0693186,0.127046,0.164079
2023-09-22 14:00:00,0.0530364,0.129814,0.226309
2023-09-22 14:30:00,0.0928356,0.124092,0.171305
2023-09-22 15:00:00,0.10066,0.120299,0.151596
2023-09-22 15:30:00,0.0908945,0.10944,0.166187
2023-09-22 16:00:00,0.0846059,0.132597,0.160005
2023-09-22 16:30:00,0.132239,0.101573,0.185742
2023-09-22 17:00:00,0.117354,0.108366,0.147236
2023-09-22 17:30:00,0.10731,0.0853878,0.159985
2023-09-22 18:00:00,0.0991156,0.129357,0.175092
2023-09-22 18:30:00,0.0841692,0.11062,0.175271
2023-09-22 19:00:00,0.066649,0.0930724,0.168167
2023-09-22 19:30:00,0.0921302,0.0873618,0.138383
2023-09-22 20:00:00,0.0797326,0.083043,0.141017
2023-09-22 20:30:00,0.118395,0.101261,0.141525
2023-09-22 21:00:00,0.077285,0.109644,0.129118
2023-09-22 21:30:00,0.0763715,0.114295,0.134116
2023-09-22 22:00:00,0.067464,0.0866939,0.121507
2023-09-22 22:30:00,0.0765817,0.105176,0.130442
2023-09-22 23:00:00,0.0672463,0.100298,0.123767
2023-09-22 23:30:00,0.0867342,0.114122,0.132392
2023-09-23 00:00:00,0.0695966,0.0998707,0.116749
2023-09-23 00:30:00,0.0737842,0.0882459,0.118429
2023-09-23 01:00:00,0.0748572,0.0824677,0.114257
2023-09-23 01:30:00,0.0676957,0.0883183,0.122883
2023-09-23 02:00:00,0.0702354,0.10384,0.108539
2023-09-23 02:30:00,0.0677964,0.109564,0.143108
2023-09-23 03:00:00,0.0813648,0.0945201,0.0923609
2023-09-23 03:30:00,0.0647321,0.0893829,0.117348
2023-09-23 04:00:00,0.103882,0.0851571,0.135056
2023-09-23 04:30:00,0.0994006,0.100918,0.11625
2023-09-23 05:00:00,0.0710284,0.0926212,0.103067
2023-09-23 05:30:00,0.0698234,0.101931,0.0835364
2023-09-23 06:00:00,0.0701799,0.0986661,0.0958298
2023-09-23 06:30:00,0.0861891,0.0714062,0.0942604
2023-09-23 07:00:00,0.057662,0.106026,0.105773
2023-09-23 07:30:00,0.0695221,0.0941207,0.0836321
2023-09-23 08:00:00,0.0733218,0.0946126,0.1134
2023-09-23 08:30:00,0.078181,0.0933307,0.0972023
2023-09-23 09:00:00,0.0673735,0.0946547,0.103214
2023-09-23 09:30:00,0.0715145,0.0799888,0.115673
2023-09-23 10:00:00,0.0692309,0.107046,0.108397
2023-09-23 10:30:00,0.0628032,0.0748903,0.0868782
2023-09-23 11:00:00,0.0511059,0.0845702,0.118245
2023-09-23 11:30:00,0.0654116,0.129687,0.0951752
2023-09-23 12:00:00,0.0470813,0.0928414,0.110974
2023-09-23 12:30:00,0.0427794,0.0772345,0.124209
2023-09-23 13:00:00,0.0626364,0.107667,0.148803
2023-09-23 13:30:00,0.0403276,0.100953,0.165916
2023-09-23 14:00:00,0.0469075,0.0980076,0.211347
2023-09-23 14:30:00,0.0730772,0.105326,0.189298
2023-09-23 15:00:00,0.0673255,0.0992112,0.192358
2023-09-23 15:30:00,0.0697486,0.0990302,0.170757
2023-09-23 16:00:00,0.107454,0.153998,0.178205
2023-09-23 16:30:00,0.087937,0.10837,0.16374
2023-09-23 17:00:00,0.0878915,0.104929,0.175425
2023-09-23 17:30:00,0.0788076,0.108571,0.177757
2023-09-23 18:00:00,0.080884,0.0820325,0.153711
2023-09-23 18:30:00,0.0668127,0.0859758,0.135146
2023-09-23 19:00:00,0.110139,0.0969793,0.147369
2023-09-23 19:30:00,0.0769291,0.0844409,0.140305
2023-09-23 20:00:00,0.0746425,0.0715376,0.162725
2023-09-23 20:30:00,0.0904632,0.0870006,0.147929
2023-09-23 21:00:00,0.0830638,0.0975415,0.168342
2023-09-23 21:30:00,0.0802384,0.0885383,0.132601
2023-09-23 22:00:00,0.0694457,0.0925929,0.14059
2023-09-23 22:30:00,0.0850963,0.0977307,0.144544
2023-09-23 23:00:00,0.0795485,0.106855,0.135936
2023-09-23 23:30:00,0.0750352,0.0874828,0.141263
2023-09-24 00:00:00,0.0666568,0.0858265,0.146688
2023-09-24 00:30:00,0.0648239,0.0772753,0.123024
2023-09-24 01:00:00,0.0816431,0.0892584,0.132712
2023-09-24 01:30:00,0.0671609,0.100321,0.12793
2023-09-24 02:00:00,0.0825491,0.0946977,0.135557
2023-09-24 02:30:00,0.0592325,0.119275,0.138303
2023-09-24 03:00:00,0.0716636,0.114084,0.113645
2023-09-24 03:30:00,0.0516641,0.129798,0.108966
2023-09-24 04:00:00,0.0781418,0.106609,0.122133
2023-09-24 04:30:00,0.0756651,0.0758374,0.111146
2023-09-24 05:00:00,0.104235,0.0717867,0.124256
2023-09-24 05:30:00,0.108837,0.0838166,0.139798
2023-09-24 06:00:00,0.0940061,0.108436,0.152687
2023-09-24 06:30:00,0.086771,0.0937954,0.114748
2023-09-24 07:00:00,0.0683991,0.0849795,0.144044
2023-09-24 07:30:00,0.0816159,0.0938915,0.112935
2023-09-24 08:00:00,0.0745081,0.105536,0.154396
2023-09-24 08:30:00,0.0644435,0.0744037,0.12054
2023-09-24 09:00:00,0.0483417,0.0767795,0.104813
2023-09-24 09:30:00,0.0620181,0.0739248,0.100295
2023-09-24 10:00:00,0.0695365,0.0782948,0.124595
2023-09-24 10:30:00,0.0629242,0.06227,0.156902
2023-09-24 11:00:00,0.0766685,0.0765489,0.170124
2023-09-24 11:30:00,0.0995247,0.0621564,0.155325
2023-09-24 12:00:00,0.0627166,0.0605655,0.20171
2023-09-24 12:30:00,0.0904367,0.0624745,0.19859
2023-09-24 13:00:00,0.0890113,0.0693363,0.219
2023-09-24 13:30:00,0.0984632,0.0747606,0.222504
2023-09-24 14:00:00,0.0568336,0.0731204,0.254283
2023-09-24 14:30:00,0.172871,0.0808983,0.225122
2023-09-24 15:00:00,0.0786702,0.0721587,0.206012
2023-09-24 15:30:00,0.0990168,0.0752613,0.232691
2023-09-24 16:00:00,0.198147,0.081292,0.209452
2023-09-24 16:30:00,0.076674,0.0655172,0.226609
2023-09-24 17:00:00,0.107575,0.0777334,0.202319
2023-09-24 17:30:00,0.0802292,0.0788908,0.197322
2023-09-24 18:00:00,0.0827264,0.0932724,0.216528
2023-09-24 18:30:00,0.0784852,0.0958869,0.18921
2023-09-24 19:00:00,0.0973743,0.0676102,0.163442
2023-09-24 19:30:00,0.0875806,0.0869247,0.183935
2023-09-24 20:00:00,0.0705065,0.0922316,0.173298
2023-09-24 20:30:00,0.0730322,0.0845969,0.127643
2023-09-24 21:00:00,0.0691922,0.0787158,0.122379
2023-09-24 21:30:00,0.113341,0.119891,0.136281
2023-09-24 22:00:00,0.0737293,0.113404,0.163774
2023-09-24 22:30:00,0.07062,0.0806521,0.167157
2023-09-24 23:00:00,0.0867045,0.0956951,0.143928
2023-09-24 23:30:00,0.0631727,0.0828486,0.134467
2023-09-25 00:00:00,0.138936,0.0908833,0.13844
2023-09-25 00:30:00,0.0599426,0.0834857,0.129487
2023-09-25 01:00:00,0.0595756,0.0811095,0.115587
2023-09-25 01:30:00,0.0687796,0.100474,0.107431
2023-09-25 02:00:00,0.0744226,0.0962497,0.123737
2023-09-25 02:30:00,0.0740645,0.0945312,0.123728
2023-09-25 03:00:00,0.10356,0.07865,0.146671
2023-09-25 03:30:00,0.0792776,0.0718087,0.126081
2023-09-25 04:00:00,0.0714418,0.0625723,0.15352
2023-09-25 04:30:00,0.0810659,0.0722932,0.104762
2023-09-25 05:00:00,0.0708896,0.045962,0.116681
2023-09-25 05:30:00,0.0826688,0.059439,0.0884339
2023-09-25 06:00:00,0.0827477,0.0792476,0.105789
2023-09-25 06:30:00,0.072188,0.072205,0.101241
2023-09-25 07:00:00,0.0621608,0.0838331,0.107912
2023-09-25 07:30:00,0.0729537,0.0696187,0.112774
2023-09-25 08:00:00,0.0493446,0.0664379,0.114344
2023-09-25 08:30:00,0.103762,0.0620925,0.109685
2023-09-25 09:00:00,0.0383106,0.0803048,0.128405
2023-09-25 09:30:00,0.0390257,0.0551201,0.142838
2023-09-25 10:00:00,0.049395,0.0603768,0.138058
2023-09-25 10:30:00,0.113441,0.0759983,0.129772
2023-09-25 11:00:00,0.140203,0.0576927,0.186082
2023-09-25 11:30:00,0.0969938,0.0580336,0.167226
2023-09-25 12:00:00,0.113826,0.0561774,0.206171
2023-09-25 12:30:00,0.0947782,0.0588641,0.172496
2023-09-25 13:00:00,0.0682261,0.0708784,0.196896
2023-09-25 13:30:00,0.100079,0.0624404,0.184216
2023-09-25 14:00:00,0.107888,0.0533008,0.154107
2023-09-25 14:30:00,0.0639769,0.0537957,0.204424
2023-09-25 15:00:00,0.104175,0.0491531,0.17656
2023-09-25 15:30:00,0.0699139,0.0555126,0.142368
2023-09-25 16:00:00,0.0952665,0.0617156,0.138817
2023-09-25 16:30:00,0.0841828,0.0423091,0.118347
2023-09-25 17:00:00,0.0568878,0.0550027,0.110123
2023-09-25 17:30:00,0.0762524,0.0480037,0.123695
2023-09-25 18:00:00,0.0452881,0.0484564,0.126569
2023-09-25 18:30:00,0.102576,0.081037,0.115354
2023-09-25 19:00:00,0.12462,0.0355349,0.0985468
2023-09-25 19:30:00,0.0548062,0.0556006,0.0743246
2023-09-25 20:00:00,0.0527815,0.0516758,0.109149
2023-09-25 20:30:00,0.0449112,0.0709737,0.0920624
2023-09-25 21:00:00,0.0639613,0.0528441,0.103273
2023-09-25 21:30:00,0.0564185,0.0652578,0.164068
2023-09-25 22:00:00,0.0738793,0.0275981,0.108954
2023-09-25 22:30:00,0.0478565,0.068064,0.0864757
2023-09-25 23:00:00,0.0542984,0.0597861,0.0921373
2023-09-25 23:30:00,0.0669223,0.0386885,0.0924523
2023-09-26 00:00:00,0.052422,0.051163,0.106675
2023-09-26 00:30:00,0.0566573,0.0674752,0.083616
2023-09-26 01:00:00,0.0600136,0.0483147,0.0891368
2023-09-26 01:30:00,0.0719412,0.0501248,0.0814176
2023-09-26 02:00:00,0.0704604,0.0623241,0.0746859
2023-09-26 02:30:00,0.0670327,0.0601314,0.0788307
2023-09-26 03:00:00,0.074985,0.0705001,0.0814481
2023-09-26 03:30:00,0.046585,0.0598373,0.0829756
2023-09-26 04:00:00,0.0550248,0.0557873,0.0715199
2023-09-26 04:30:00,0.0456407,0.059706,0.0778601
2023-09-26 05:00:00,0.0513592,0.11478,0.125462
2023-09-26 05:30:00,0.0575858,0.0611359,0.0812806
2023-09-26 06:00:00,0.052893,0.0633762,0.081476
2023-09-26 06:30:00,0.0504785,0.0638484,0.113012
2023-09-26 07:00:00,0.0506695,0.0579255,0.0671654
2023-09-26 07:30:00,0.0419579,0.0586373,0.0641232
2023-09-26 08:00:00,0.0479856,0.0481023,0.0739566
2023-09-26 08:30:00,0.0560497,0.0506588,0.0893168
2023-09-26 09:00:00,0.0650999,0.0448694,0.0780502
2023-09-26 09:30:00,0.0698201,0.0541188,0.0941555
2023-09-26 10:00:00,0.0789852,0.0481472,0.069451
2023-09-26 10:30:00,0.0837379,0.0576411,0.105637
2023-09-26 11:00:00,0.0471915,0.0450436,0.0839745
2023-09-26 11:30:00,0.102345,0.0399,0.0861628
2023-09-26 12:00:00,0.093279,0.0410669,0.114746
2023-09-26 12:30:00,0.0912476,0.0432535,0.134589
2023-09-26 13:00:00,0.128135,0.0606429,0.146954
2023-09-26 13:30:00,0.066795,0.0448339,0.132032
2023-09-26 14:00:00,0.0350894,0.0910633,0.0800266
2023-09-26 14:30:00,0.131138,0.0463884,0.117574
2023-09-26 15:00:00,0.123759,0.0379565,0.106031
2023-09-26 15:30:00,0.061729,0.0972885,0.0865107
2023-09-26 16:00:00,0.0641441,0.0489037,0.109081
2023-09-26 16:30:00,0.0875984,0.0432512,0.0883918
2023-09-26 17:00:00,0.0798205,0.0400889,0.12005
2023-09-26 17:30:00,0.048124,0.0531371,0.086571
2023-09-26 18:00:00,0.0484003,0.0417721,0.123837
2023-09-26 18:30:00,0.0697,0.0546611,0.098812
2023-09-26 19:00:00,0.0773642,0.111913,0.106858
2023-09-26 19:30:00,0.0672366,0.0651449,0.0782956
2023-09-26 20:00:00,0.0515042,0.040864,0.0835896
2023-09-26 20:30:00,0.0588374,0.066159,0.0794856
2023-09-26 21:00:00,0.0485731,0.041302,0.10653
2023-09-26 21:30:00,0.0530511,0.0678267,0.0795682
2023-09-26 22:00:00,0.0603117,0.0652484,0.0897759
2023-09-26 22:30:00,0.0737547,0.0522103,0.101556
2023-09-26 23:00:00,0.0770318,0.0461435,0.0783982
2023-09-26 23:30:00,0.0681478,0.0493774,0.085098
2023-09-27 00:00:00,0.0857042,0.0602143,0.0808273
2023-09-27 00:30:00,0.0677484,0.0423122,0.066727
2023-09-27 01:00:00,0.0885059,0.0570016,0.0782253
2023-09-27 01:30:00,0.0626651,0.0564528,0.068643
2023-09-27 02:00:00,0.064358,0.0677632,0.0770541
2023-09-27 02:30:00,0.064123,0.0669252,0.059466
2023-09-27 03:00:00,0.067469,0.119512,0.106682
2023-09-27 03:30:00,0.106016,0.0645471,0.0928786
2023-09-27 04:00:00,0.0668584,0.0685049,0.0719509
2023-09-27 04:30:00,0.0638436,0.0617098,0.0790447
2023-09-27 05:00:00,0.0615586,0.0584764,0.0677639
2023-09-27 05:30:00,0.0541979,0.0598083,0.0809268
2023-09-27 06:00:00,0.0617102,0.0548008,0.0769416
2023-09-27 06:30:00,0.0696501,0.0790042,0.144266
2023-09-27 07:00:00,0.0743052,0.0629866,0.07034
2023-09-27 07:30:00,0.0696975,0.0496269,0.0685388
2023-09-27 08:00:00,0.0592155,0.0615978,0.0742316
2023-09-27 08:30:00,0.062058,0.0658205,0.0633963
2023-09-27 09:00:00,0.0850502,0.0527913,0.0912629
2023-09-27 09:30:00,0.0553121,0.109149,0.0620369
2023-09-27 10:00:00,0.062564,0.0630224,0.0622815
2023-09-27 10:30:00,0.0604882,0.0469842,0.0537014
2023-09-27 11:00:00,0.0648002,0.0506892,0.0809404
2023-09-27 11:30:00,0.0690897,0.0523309,0.111692
2023-09-27 12:00:00,0.0921914,0.0452393,0.14534
2023-09-27 12:30:00,0.107122,0.0692318,0.124096
2023-09-27 13:00:00,0.0975571,0.103153,0.106791
2023-09-27 13:30:00,0.146382,0.0672148,0.113224
2023-09-27 14:00:00,0.135371,0.056252,0.107133
2023-09-27 14:30:00,0.0987636,0.0558277,0.0760941
2023-09-27 15:00:00,0.105835,0.0574372,0.0958147
2023-09-27 15:30:00,0.0786588,0.0506425,0.0765404
2023-09-27 16:00:00,0.073117,0.0652703,0.0658483
2023-09-27 16:30:00,0.0825026,0.070252,0.0841001
2023-09-27 17:00:00,0.0839001,0.0678541,0.0853157
2023-09-27 17:30:00,0.0716912,0.0558625,0.0814387
2023-09-27 18:00:00,0.0756502,0.0704819,0.0762819
2023-09-27 18:30:00,0.0610182,0.0598239,0.0766651
2023-09-27 19:00:00,0.062649,0.081584,0.0775082
2023-09-27 19:30:00,0.0757989,0.0689584,0.077977
2023-09-27 20:00:00,0.0573643,0.055432,0.0814824
2023-09-27 20:30:00,0.0587341,0.0639432,0.0596573
2023-09-27 21:00:00,0.0823687,0.0506629,0.07969
2023-09-27 21:30:00,0.0711261,0.0532294,0.0730269
2023-09-27 22:00:00,0.0764854,0.0727502,0.0910349
2023-09-27 22:30:00,0.0697973,0.0659555,0.0830771
2023-09-27 23:00:00,0.0742385,0.0614958,0.0697586
2023-09-27 23:30:00,0.0654242,0.0585556,0.113537
2023-09-28 00:00:00,0.078307,0.0517547,0.0721582
2023-09-28 00:30:00,0.0877904,0.072302,0.095506
2023-09-28 01:00:00,0.0633245,0.0589829,0.0678032
2023-09-28 01:30:00,0.0766316,0.0669719,0.0847134
2023-09-28 02:00:00,0.0713833,0.0443829,0.0616513
2023-09-28 02:30:00,0.0489512,0.0562895,0.0585869
2023-09-28 03:00:00,0.0713039,0.0554886,0.0557948
2023-09-28 03:30:00,0.0580591,0.0630294,0.0746247
2023-09-28 04:00:00,0.0691295,0.0531453,0.0649926
2023-09-28 04:30:00,0.0725693,0.0636169,0.0618344
2023-09-28 05:00:00,0.0692031,0.0482319,0.0515553
2023-09-28 05:30:00,0.0523358,0.0652878,0.0706715
2023-09-28 06:00:00,0.100546,0.0774343,0.0707117
2023-09-28 06:30:00,0.0598956,0.130217,0.0825134
2023-09-28 07:00:00,0.112773,0.0612519,0.0944749
2023-09-28 07:30:00,0.0606033,0.0643339,0.0889947
2023-09-28 08:00:00,0.0569685,0.0564335,0.102406
2023-09-28 08:30:00,0.0762074,0.0623528,0.098531
2023-09-28 09:00:00,0.0660756,0.0608494,0.089368
2023-09-28 09:30:00,0.04756,0.0402913,0.10755
2023-09-28 10:00:00,0.0702764,0.0622528,0.103815
2023-09-28 10:30:00,0.0540383,0.0473589,0.123888
2023-09-28 11:00:00,0.0595541,0.0462756,0.126954
2023-09-28 11:30:00,0.0609647,0.0485932,0.159128
2023-09-28 12:00:00,0.0440337,0.0503379,0.207675
2023-09-28 12:30:00,0.0623024,0.0619047,0.197585
2023-09-28 13:00:00,0.0646163,0.0504599,0.159852
2023-09-28 13:30:00,0.0809835,0.0371772,0.130432
2023-09-28 14:00:00,0.0636567,0.0492817,0.143713
2023-09-28 14:30:00,0.0628495,0.0469058,0.134711
2023-09-28 15:00:00,0.0690786,0.048039,0.125228
2023-09-28 15:30:00,0.0510582,0.0409243,0.12112
2023-09-28 16:00:00,0.0557828,0.0589129,0.104361
2023-09-28 16:30:00,0.0488213,0.0308301,0.0852038
2023-09-28 17:00:00,0.0652512,0.0469532,0.0627827
2023-09-28 17:30:00,0.0541361,0.0482773,0.0628126
2023-09-28 18:00:00,0.104278,0.0548059,0.0547097
2023-09-28 18:30:00,0.0791748,0.0533547,0.0611226
2023-09-28 19:00:00,0.0945002,0.0583545,0.0886693
2023-09-28 19:30:00,0.0475639,0.0517972,0.0876677
2023-09-28 20:00:00,0.0540843,0.0467169,0.0417996
2023-09-28 20:30:00,0.0566622,0.0685664,0.059486
2023-09-28 21:00:00,0.075257,0.0525311,0.064922
2023-09-28 21:30:00,0.0624375,0.0781395,0.0571297
2023-09-28 22:00:00,0.0732012,0.0678356,0.0728977
2023-09-28 22:30:00,0.0597767,0.0529894,0.0996716
2023-09-28 23:00:00,0.0779816,0.0384143,0.0580831
2023-09-28 23:30:00,0.0584896,0.0619249,0.0807847
2023-09-29 00:00:00,0.0820363,0.0583241,0.0693039
2023-09-29 00:30:00,0.0562468,0.0701011,0.073394
2023-09-29 01:00:00,0.0680306,0.0787068,0.0720752
2023-09-29 01:30:00,0.0661169,0.0617036,0.0841055
2023-09-29 02:00:00,0.0691404,0.0639737,0.0688973
2023-09-29 02:30:00,0.103717,0.0792379,0.0689501
2023-09-29 03:00:00,0.0910302,0.0778786,0.0741429
2023-09-29 03:30:00,0.0679575,0.0693467,0.0949342
2023-09-29 04:00:00,0.0570071,0.0703302,0.0614363
2023-09-29 04:30:00,0.0680142,0.0705125,0.0717163
2023-09-29 05:00:00,0.0594248,0.0680239,0.0719441
2023-09-29 05:30:00,0.0735506,0.0677723,0.127598
2023-09-29 06:00:00,0.0758468,0.0694845,0.0686652
2023-09-29 06:30:00,0.0655014,0.0572851,0.0818511
2023-09-29 07:00:00,0.0691052,0.0649877,0.0816257
2023-09-29 07:30:00,0.0644805,0.0616813,0.0747775
2023-09-29 08:00:00,0.0597976,0.0471907,0.0847835
2023-09-29 08:30:00,0.0704218,0.0539193,0.0743577
2023-09-29 09:00:00,0.0705737,0.0542953,0.0829517
2023-09-29 09:30:00,0.0670184,0.0712903,0.0761408
2023-09-29 10:00:00,0.0602337,0.0578982,0.0889222
2023-09-29 10:30:00,0.13187,0.0423786,0.0623629
2023-09-29 11:00:00,0.0460924,0.0533844,0.0878785
2023-09-29 11:30:00,0.0915571,0.0485501,0.201848
2023-09-29 12:00:00,0.0927786,0.0478488,0.108717
2023-09-29 12:30:00,0.130022,0.0507306,0.0696411
2023-09-29 13:00:00,0.0394906,0.0361179,0.0823423
2023-09-29 13:30:00,0.0773342,0.0498262,0.0928579
2023-09-29 14:00:00,0.0601018,0.0204648,0.0758583
2023-09-29 14:30:00,0.0917887,0.0366307,0.0804729
2023-09-29 15:00:00,0.0649171,0.0566333,0.0770918
2023-09-29 15:30:00,0.0608533,0.0340063,0.0743691
2023-09-29 16:00:00,0.0531319,0.0462141,0.0705332
2023-09-29 16:30:00,0.0667402,0.03566,0.0643909
2023-09-29 17:00:00,0.0572572,0.034007,0.0636149
2023-09-29 17:30:00,0.0654908,0.0551032,0.0840048
2023-09-29 18:00:00,0.0443643,0.0454612,0.0654002
2023-09-29 18:30:00,0.0788068,0.0527496,0.0534227
2023-09-29 19:00:00,0.0754234,0.0551362,0.0726305
2023-09-29 19:30:00,0.083165,0.0506504,0.0876131
2023-09-29 20:00:00,0.114878,0.066937,0.0785997
2023-09-29 20:30:00,0.0593392,0.0623308,0.0802978
2023-09-29 21:00:00,0.0607671,0.0632049,0.0740281
2023-09-29 21:30:00,0.0730675,0.0614983,0.166043
2023-09-29 22:00:00,0.0693105,0.109221,0.0896399
2023-09-29 22:30:00,0.0821628,0.0659623,0.114172
2023-09-29 23:00:00,0.0843801,0.0995342,0.0601806
2023-09-29 23:30:00,0.050078,0.0578064,0.0819528
2023-09-30 00:00:00,0.0916606,0.0596713,0.0686636
2023-09-30 00:30:00,0.0766584,0.0694177,0.101633
2023-09-30 01:00:00,0.0473187,0.0537858,0.0852881
2023-09-30 01:30:00,0.0705764,0.0546475,0.114761
2023-09-30 02:00:00,0.0575118,0.0541146,0.0880146
2023-09-30 02:30:00,0.0793277,0.0627595,0.076288
2023-09-30 03:00:00,0.0773295,0.0546734,0.0980476
2023-09-30 03:30:00,0.0724149,0.0627577,0.0687123
2023-09-30 04:00:00,0.07152,0.0637648,0.0736245
2023-09-30 04:30:00,0.0769886,0.0703201,0.0657032
2023-09-30 05:00:00,0.0671577,0.0596713,0.116395
2023-09-30 05:30:00,0.067321,0.048906,0.0733333
2023-09-30 06:00:00,0.0814214,0.0543839,0.0853349
2023-09-30 06:30:00,0.0721297,0.0620965,0.0747126
2023-09-30 07:00:00,0.0981398,0.0749708,0.0604223
2023-09-30 07:30:00,0.0745347,0.0603964,0.0788335
2023-09-30 08:00:00,0.0639503,0.0632265,0.0807805
2023-09-30 08:30:00,0.0649486,0.0474728,0.0885829
2023-09-30 09:00:00,0.0554842,0.0604368,0.0951633
2023-09-30 09:30:00,0.0518713,0.051164,0.0760994
2023-09-30 10:00:00,0.0443074,0.046896,0.091108
2023-09-30 10:30:00,0.00257428,0.240572,0.0740179
2023-09-30 11:00:00,0.0841715,0.0484578,0.140975
2023-09-30 11:30:00,0.0658132,0.0471003,0.0900758
2023-09-30 12:00:00,0.0690504,0.0550715,0.0997071
2023-09-30 12:30:00,0.12134,0.0459548,0.148759
2023-09-30 13:00:00,0.0928054,0.0449884,0.105204
2023-09-30 13:30:00,0.103594,0.0525773,0.0837063
2023-09-30 14:00:00,0.129464,0.0507091,0.122487
2023-09-30 14:30:00,0.085949,0.0536041,0.110894
2023-09-30 15:00:00,0.125609,0.0580166,0.0706383
2023-09-30 15:30:00,0.0769145,0.0648481,0.0586746
2023-09-30 16:00:00,0.0869896,0.045683,0.0654819
2023-09-30 16:30:00,0.0959943,0.051412,0.0654797
2023-09-30 17:00:00,0.0502959,0.0505475,0.0657514
2023-09-30 17:30:00,0.0939178,0.0507729,0.0408851
2023-09-30 18:00:00,0.0986464,0.0679295,0.0596985
2023-09-30 18:30:00,0.104818,0.0644445,0.0835046
2023-09-30 19:00:00,0.0850728,0.0702797,0.0615691
2023-09-30 19:30:00,0.163972,0.0600744,0.0652239
2023-09-30 20:00:00,0.0546216,0.0661733,0.144938
2023-09-30 20:30:00,0.081169,0.0714108,0.0848931
2023-09-30 21:00:00,0.0814384,0.0742896,0.0769207
2023-09-30 21:30:00,0.0708818,0.0629276,0.0735897
2023-09-30 22:00:00,0.0595271,0.0687054,0.0709369
2023-09-30 22:30:00,0.0797256,0.070579,0.0680174
2023-09-30 23:00:00,0.0706892,0.0756427,0.0710667
2023-09-30 23:30:00,0.0738753,0.0572437,0.0776019
2023-10-01 00:00:00,0.0674671,0.0547729,0.129792
2023-10-01 00:30:00,0.0607697,0.0687666,0.0589914
2023-10-01 01:00:00,0.0812512,0.0685834,0.0681506
2023-10-01 01:30:00,0.07398,0.0752842,0.0642699
2023-10-01 02:00:00,0.0647077,0.0460139,0.065717
2023-10-01 02:30:00,0.0669334,0.141485,0.0735418
2023-10-01 03:00:00,0.0594515,0.0613271,0.0891847
2023-10-01 03:30:00,0.0623759,0.0576563,0.0600633
2023-10-01 04:00:00,0.0667803,0.0665941,0.0977694
2023-10-01 04:30:00,0.0562549,0.0506203,0.0965393
2023-10-01 05:00:00,0.0639553,0.0814826,0.0840067
2023-10-01 05:30:00,0.0620789,0.0718294,0.0855598
2023-10-01 06:00:00,0.0655164,0.0809263,0.106713
2023-10-01 06:30:00,0.0486251,0.0476929,0.0832786
2023-10-01 07:00:00,0.0614288,0.0577986,0.0888467
2023-10-01 07:30:00,0.0571487,0.0677086,0.0917589
2023-10-01 08:00:00,0.0615968,0.0568685,0.0878646
2023-10-01 08:30:00,0.0747832,0.0525742,0.0930633
2023-10-01 09:00:00,0.0747308,0.0468693,0.0781976
2023-10-01 09:30:00,0.0719823,0.0518939,0.0916586
